src,dst,time
60.0,8282.0,5261.0
49.0,8273.0,5268.0
49.0,8273.0,5357.0
19.0,8245.0,5358.0
49.0,8273.0,5405.0
4.0,8231.0,5436.0
2.0,8229.0,5443.0
60.0,8282.0,5445.0
61.0,8283.0,5449.0
62.0,8284.0,5498.0
2.0,8229.0,5564.0
60.0,8282.0,5570.0
62.0,8284.0,5646.0
18.0,8285.0,5670.0
62.0,8284.0,5705.0
2.0,8229.0,5712.0
23.0,8286.0,5721.0
49.0,8273.0,5726.0
60.0,8282.0,5798.0
58.0,8245.0,5800.0
2.0,8229.0,5807.0
63.0,8287.0,5855.0
49.0,8273.0,5904.0
2.0,8229.0,5928.0
64.0,8241.0,5974.0
60.0,8282.0,5985.0
65.0,8288.0,6053.0
65.0,8288.0,6084.0
4.0,8231.0,6096.0
66.0,8289.0,6112.0
67.0,8290.0,6123.0
4.0,8231.0,6149.0
2.0,8229.0,6167.0
2.0,8229.0,6234.0
68.0,8237.0,6254.0
69.0,8250.0,6344.0
70.0,8291.0,6359.0
57.0,8280.0,6437.0
60.0,8282.0,6438.0
63.0,8287.0,6443.0
71.0,8292.0,6448.0
63.0,8287.0,6476.0
2.0,8229.0,6519.0
72.0,8282.0,6525.0
60.0,8282.0,6585.0
4.0,8231.0,6602.0
63.0,8287.0,6615.0
60.0,8282.0,6670.0
60.0,8282.0,6706.0
2.0,8229.0,6727.0
60.0,8282.0,6762.0
2.0,8229.0,6769.0
73.0,8293.0,6792.0
2.0,8229.0,6815.0
4.0,8231.0,6826.0
2.0,8229.0,6864.0
4.0,8231.0,6867.0
2.0,8229.0,6935.0
9.0,8294.0,6936.0
74.0,8295.0,6937.0
2.0,8229.0,7006.0
75.0,8296.0,7010.0
4.0,8231.0,7039.0
74.0,8267.0,7100.0
76.0,8297.0,7101.0
74.0,8298.0,7116.0
74.0,8235.0,7128.0
76.0,8297.0,7198.0
60.0,8282.0,7211.0
4.0,8231.0,7223.0
35.0,8262.0,7234.0
76.0,8297.0,7235.0
2.0,8229.0,7244.0
35.0,8262.0,7251.0
77.0,8290.0,7296.0
75.0,8296.0,7303.0
60.0,8282.0,7313.0
2.0,8229.0,7338.0
78.0,8286.0,7339.0
79.0,8246.0,7372.0
4.0,8231.0,7400.0
76.0,8297.0,7407.0
80.0,8269.0,7410.0
75.0,8296.0,7417.0
2.0,8229.0,7433.0
75.0,8296.0,7444.0
78.0,8286.0,7445.0
4.0,8231.0,7550.0
81.0,8299.0,7564.0
2.0,8229.0,7589.0
78.0,8286.0,7609.0
60.0,8282.0,7643.0
76.0,8297.0,7695.0
60.0,8282.0,7706.0
2.0,8229.0,7731.0
60.0,8282.0,7763.0
60.0,8282.0,7787.0
4.0,8231.0,7810.0
4.0,8231.0,7847.0
60.0,8282.0,7871.0
4.0,8231.0,7881.0
2.0,8229.0,7942.0
57.0,8280.0,7948.0
4.0,8231.0,7998.0
4.0,8231.0,8030.0
4.0,8231.0,8079.0
76.0,8297.0,8093.0
51.0,8300.0,8152.0
60.0,8282.0,8157.0
82.0,8257.0,8157.0
83.0,8262.0,8157.0
76.0,8297.0,8182.0
60.0,8282.0,8216.0
84.0,8301.0,8243.0
84.0,8301.0,8283.0
60.0,8282.0,8336.0
85.0,8262.0,8365.0
76.0,8297.0,8393.0
85.0,8262.0,8397.0
76.0,8297.0,8430.0
2.0,8229.0,8587.0
86.0,8302.0,8619.0
51.0,8300.0,8727.0
76.0,8297.0,8809.0
87.0,8289.0,8825.0
78.0,8286.0,8907.0
76.0,8297.0,8913.0
88.0,8303.0,8942.0
82.0,8257.0,8980.0
76.0,8297.0,8988.0
89.0,8304.0,9000.0
82.0,8257.0,9017.0
89.0,8304.0,9061.0
76.0,8297.0,9112.0
51.0,8300.0,9118.0
66.0,8289.0,9127.0
76.0,8297.0,9141.0
66.0,8289.0,9150.0
82.0,8257.0,9172.0
90.0,8305.0,9234.0
91.0,8306.0,9240.0
89.0,8304.0,9248.0
92.0,8261.0,9259.0
93.0,8307.0,9269.0
76.0,8297.0,9270.0
77.0,8290.0,9298.0
82.0,8257.0,9299.0
94.0,8308.0,9307.0
60.0,8282.0,9312.0
92.0,8261.0,9341.0
76.0,8297.0,9356.0
76.0,8297.0,9377.0
60.0,8282.0,9384.0
89.0,8304.0,9396.0
87.0,8289.0,9439.0
76.0,8297.0,9462.0
91.0,8306.0,9500.0
76.0,8297.0,9503.0
89.0,8304.0,9567.0
4.0,8231.0,9576.0
91.0,8306.0,9629.0
76.0,8297.0,9694.0
89.0,8304.0,9695.0
95.0,8309.0,9700.0
91.0,8306.0,9728.0
82.0,8257.0,9777.0
91.0,8306.0,9784.0
76.0,8297.0,9830.0
96.0,8294.0,9840.0
96.0,8294.0,9928.0
23.0,8310.0,9934.0
77.0,8290.0,9943.0
91.0,8306.0,9966.0
76.0,8297.0,10020.0
67.0,8290.0,10030.0
97.0,8311.0,10034.0
91.0,8306.0,10086.0
67.0,8290.0,10167.0
76.0,8297.0,10184.0
89.0,8304.0,10185.0
98.0,8312.0,10297.0
60.0,8282.0,10300.0
99.0,8313.0,10348.0
4.0,8231.0,10380.0
89.0,8304.0,10392.0
96.0,8294.0,10393.0
67.0,8290.0,10393.0
99.0,8313.0,10431.0
96.0,8294.0,10449.0
89.0,8304.0,10489.0
76.0,8297.0,10491.0
60.0,8282.0,10497.0
4.0,8231.0,10556.0
91.0,8306.0,10567.0
4.0,8231.0,10597.0
94.0,8308.0,10614.0
76.0,8297.0,10619.0
4.0,8231.0,10661.0
4.0,8231.0,10720.0
89.0,8304.0,10731.0
4.0,8231.0,10769.0
76.0,8297.0,10831.0
4.0,8231.0,10889.0
67.0,8290.0,10892.0
69.0,8309.0,10918.0
60.0,8282.0,10939.0
100.0,8314.0,10960.0
100.0,8314.0,10987.0
4.0,8231.0,10989.0
76.0,8297.0,11006.0
97.0,8311.0,11051.0
89.0,8304.0,11052.0
60.0,8282.0,11055.0
76.0,8297.0,11062.0
76.0,8297.0,11085.0
4.0,8231.0,11146.0
101.0,8315.0,11171.0
102.0,8316.0,11180.0
89.0,8304.0,11235.0
102.0,8316.0,11292.0
4.0,8231.0,11299.0
89.0,8304.0,11301.0
60.0,8282.0,11352.0
4.0,8231.0,11356.0
4.0,8231.0,11383.0
89.0,8304.0,11432.0
4.0,8231.0,11437.0
89.0,8304.0,11455.0
60.0,8282.0,11466.0
4.0,8231.0,11493.0
51.0,8300.0,11495.0
89.0,8304.0,11520.0
4.0,8231.0,11544.0
103.0,8307.0,11578.0
89.0,8304.0,11581.0
51.0,8300.0,11601.0
4.0,8231.0,11636.0
89.0,8304.0,11663.0
4.0,8231.0,11705.0
104.0,8317.0,11710.0
105.0,8318.0,11710.0
103.0,8307.0,11719.0
105.0,8318.0,11720.0
89.0,8304.0,11748.0
101.0,8315.0,11778.0
89.0,8304.0,11805.0
106.0,8319.0,11862.0
76.0,8297.0,11892.0
89.0,8304.0,11893.0
60.0,8282.0,11907.0
107.0,8303.0,11920.0
76.0,8297.0,11922.0
89.0,8304.0,11928.0
108.0,8320.0,11940.0
4.0,8231.0,11985.0
89.0,8304.0,11994.0
81.0,8321.0,11996.0
4.0,8231.0,12018.0
76.0,8297.0,12109.0
76.0,8297.0,12176.0
109.0,8322.0,12185.0
4.0,8231.0,12191.0
108.0,8320.0,12199.0
4.0,8231.0,12219.0
103.0,8307.0,12229.0
89.0,8304.0,12270.0
110.0,8253.0,12415.0
4.0,8231.0,12422.0
76.0,8297.0,12465.0
76.0,8297.0,12517.0
4.0,8231.0,12518.0
107.0,8303.0,12602.0
89.0,8304.0,12610.0
4.0,8231.0,12665.0
111.0,8303.0,12681.0
19.0,8245.0,12694.0
4.0,8231.0,12711.0
19.0,8245.0,12716.0
112.0,8323.0,12752.0
103.0,8307.0,12772.0
105.0,8318.0,12807.0
18.0,8324.0,12817.0
112.0,8323.0,12836.0
4.0,8231.0,12840.0
19.0,8245.0,12860.0
4.0,8231.0,12895.0
89.0,8304.0,12958.0
76.0,8297.0,12963.0
109.0,8322.0,12989.0
107.0,8303.0,12994.0
60.0,8282.0,13009.0
77.0,8290.0,13053.0
77.0,8290.0,13091.0
76.0,8297.0,13127.0
76.0,8297.0,13253.0
113.0,8298.0,13258.0
87.0,8285.0,13279.0
107.0,8303.0,13280.0
76.0,8297.0,13289.0
89.0,8304.0,13303.0
76.0,8297.0,13391.0
107.0,8303.0,13466.0
114.0,8290.0,13487.0
115.0,8325.0,13494.0
76.0,8297.0,13498.0
19.0,8245.0,13517.0
89.0,8304.0,13556.0
4.0,8231.0,13619.0
15.0,8241.0,13629.0
4.0,8231.0,13701.0
89.0,8304.0,13741.0
89.0,8304.0,13918.0
89.0,8304.0,13992.0
4.0,8231.0,14041.0
15.0,8241.0,14056.0
116.0,8326.0,14097.0
4.0,8231.0,14099.0
117.0,8284.0,14115.0
89.0,8304.0,14231.0
77.0,8290.0,14260.0
118.0,8327.0,14272.0
77.0,8290.0,14299.0
118.0,8327.0,14340.0
89.0,8304.0,14385.0
107.0,8303.0,14450.0
119.0,8328.0,14478.0
4.0,8231.0,14495.0
89.0,8304.0,14534.0
79.0,8329.0,14557.0
79.0,8329.0,14584.0
107.0,8303.0,14601.0
89.0,8304.0,14613.0
86.0,8302.0,14645.0
79.0,8329.0,14660.0
4.0,8231.0,14764.0
28.0,8255.0,14767.0
120.0,8330.0,14778.0
103.0,8307.0,14813.0
117.0,8284.0,14841.0
28.0,8255.0,14861.0
89.0,8304.0,14872.0
103.0,8307.0,14883.0
118.0,8327.0,14918.0
7.0,8234.0,14972.0
68.0,8322.0,14999.0
28.0,8255.0,15011.0
89.0,8304.0,15040.0
89.0,8304.0,15178.0
103.0,8307.0,15191.0
89.0,8304.0,15232.0
103.0,8307.0,15285.0
103.0,8307.0,15313.0
103.0,8307.0,15346.0
119.0,8328.0,15381.0
103.0,8307.0,15385.0
89.0,8304.0,15448.0
51.0,8300.0,15473.0
67.0,8331.0,15488.0
121.0,8262.0,15533.0
89.0,8304.0,15559.0
67.0,8331.0,15582.0
122.0,8298.0,15585.0
4.0,8231.0,15604.0
119.0,8328.0,15604.0
123.0,8246.0,15611.0
13.0,8239.0,15660.0
67.0,8331.0,15663.0
51.0,8300.0,15679.0
124.0,8332.0,15693.0
125.0,8333.0,15721.0
67.0,8331.0,15737.0
125.0,8333.0,15741.0
119.0,8328.0,15751.0
60.0,8282.0,15755.0
89.0,8304.0,15795.0
126.0,8326.0,15797.0
67.0,8331.0,15806.0
124.0,8332.0,15810.0
68.0,8296.0,15845.0
89.0,8304.0,15873.0
127.0,8334.0,15883.0
67.0,8290.0,15922.0
67.0,8290.0,15954.0
13.0,8239.0,16020.0
4.0,8231.0,16045.0
128.0,8335.0,16149.0
73.0,8336.0,16172.0
129.0,8303.0,16224.0
4.0,8231.0,16256.0
125.0,8333.0,16259.0
130.0,8337.0,16270.0
117.0,8284.0,16298.0
125.0,8333.0,16322.0
125.0,8333.0,16359.0
77.0,8290.0,16366.0
131.0,8303.0,16406.0
4.0,8231.0,16418.0
60.0,8282.0,16420.0
132.0,8338.0,16422.0
77.0,8290.0,16442.0
125.0,8333.0,16472.0
40.0,8339.0,16523.0
4.0,8231.0,16538.0
133.0,8340.0,16616.0
134.0,8244.0,16661.0
125.0,8333.0,16666.0
103.0,8307.0,16719.0
51.0,8300.0,16722.0
4.0,8231.0,16732.0
135.0,8341.0,16732.0
125.0,8333.0,16774.0
119.0,8328.0,16792.0
18.0,8342.0,16814.0
125.0,8333.0,16842.0
23.0,8342.0,16890.0
125.0,8333.0,16902.0
135.0,8341.0,16919.0
119.0,8328.0,16927.0
4.0,8231.0,16962.0
60.0,8282.0,16975.0
136.0,8279.0,16978.0
125.0,8333.0,17010.0
136.0,8279.0,17024.0
119.0,8328.0,17042.0
135.0,8341.0,17086.0
4.0,8231.0,17108.0
125.0,8333.0,17126.0
103.0,8307.0,17136.0
135.0,8341.0,17136.0
137.0,8343.0,17163.0
138.0,8342.0,17199.0
4.0,8231.0,17213.0
139.0,8284.0,17215.0
119.0,8328.0,17217.0
128.0,8335.0,17232.0
140.0,8283.0,17251.0
51.0,8300.0,17259.0
141.0,8342.0,17271.0
142.0,8344.0,17281.0
125.0,8333.0,17324.0
51.0,8300.0,17344.0
60.0,8282.0,17360.0
4.0,8231.0,17377.0
119.0,8328.0,17393.0
51.0,8300.0,17408.0
77.0,8290.0,17435.0
96.0,8337.0,17435.0
51.0,8300.0,17435.0
4.0,8231.0,17443.0
77.0,8290.0,17465.0
143.0,8337.0,17473.0
25.0,8252.0,17477.0
143.0,8337.0,17501.0
4.0,8231.0,17509.0
103.0,8307.0,17523.0
138.0,8342.0,17541.0
103.0,8307.0,17547.0
25.0,8252.0,17566.0
4.0,8231.0,17593.0
138.0,8342.0,17601.0
144.0,8342.0,17614.0
13.0,8239.0,17637.0
4.0,8231.0,17639.0
103.0,8307.0,17652.0
4.0,8231.0,17734.0
96.0,8262.0,17757.0
145.0,8345.0,17770.0
60.0,8282.0,17779.0
60.0,8282.0,17834.0
146.0,8284.0,17856.0
4.0,8231.0,17867.0
146.0,8284.0,17874.0
87.0,8285.0,17900.0
128.0,8335.0,17901.0
13.0,8239.0,17920.0
147.0,8279.0,17922.0
148.0,8346.0,17970.0
147.0,8279.0,17972.0
149.0,8342.0,17988.0
150.0,8284.0,17991.0
150.0,8284.0,18044.0
146.0,8284.0,18111.0
146.0,8284.0,18148.0
137.0,8343.0,18191.0
150.0,8284.0,18212.0
121.0,8262.0,18216.0
141.0,8342.0,18224.0
4.0,8231.0,18268.0
141.0,8342.0,18304.0
4.0,8231.0,18323.0
151.0,8316.0,18349.0
141.0,8342.0,18349.0
119.0,8328.0,18353.0
79.0,8329.0,18366.0
146.0,8284.0,18407.0
13.0,8239.0,18426.0
4.0,8231.0,18505.0
152.0,8297.0,18517.0
153.0,8262.0,18547.0
4.0,8231.0,18643.0
67.0,8290.0,18654.0
69.0,8300.0,18679.0
7.0,8234.0,18705.0
103.0,8307.0,18709.0
103.0,8307.0,18753.0
13.0,8239.0,18763.0
154.0,8347.0,18801.0
103.0,8307.0,18813.0
155.0,8262.0,18818.0
156.0,8348.0,18833.0
4.0,8231.0,18838.0
67.0,8290.0,18877.0
157.0,8347.0,18882.0
103.0,8307.0,18885.0
152.0,8297.0,18922.0
119.0,8328.0,18958.0
103.0,8307.0,18970.0
13.0,8239.0,19043.0
152.0,8297.0,19055.0
158.0,8292.0,19095.0
159.0,8349.0,19122.0
152.0,8297.0,19124.0
137.0,8350.0,19152.0
152.0,8297.0,19173.0
82.0,8257.0,19231.0
82.0,8257.0,19254.0
4.0,8231.0,19264.0
107.0,8303.0,19272.0
160.0,8351.0,19282.0
4.0,8231.0,19417.0
160.0,8351.0,19452.0
4.0,8231.0,19505.0
103.0,8307.0,19507.0
77.0,8290.0,19517.0
152.0,8297.0,19540.0
107.0,8303.0,19547.0
103.0,8307.0,19605.0
60.0,8282.0,19606.0
85.0,8262.0,19639.0
119.0,8328.0,19672.0
4.0,8231.0,19693.0
161.0,8317.0,19704.0
4.0,8231.0,19726.0
103.0,8307.0,19733.0
158.0,8292.0,19735.0
13.0,8239.0,19737.0
4.0,8231.0,19778.0
158.0,8292.0,19809.0
64.0,8352.0,19833.0
162.0,8315.0,19842.0
158.0,8292.0,19849.0
162.0,8315.0,19904.0
60.0,8282.0,19917.0
103.0,8307.0,20049.0
163.0,8353.0,20062.0
13.0,8239.0,20076.0
4.0,8231.0,20085.0
164.0,8284.0,20156.0
165.0,8354.0,20165.0
165.0,8354.0,20189.0
4.0,8231.0,20223.0
166.0,8262.0,20232.0
103.0,8307.0,20342.0
4.0,8231.0,20347.0
103.0,8307.0,20396.0
4.0,8231.0,20485.0
167.0,8355.0,20502.0
107.0,8303.0,20511.0
160.0,8351.0,20526.0
4.0,8231.0,20557.0
168.0,8356.0,20569.0
169.0,8357.0,20684.0
4.0,8231.0,20721.0
170.0,8358.0,20750.0
4.0,8231.0,20779.0
13.0,8239.0,20795.0
160.0,8351.0,20801.0
69.0,8245.0,20820.0
171.0,8261.0,20828.0
135.0,8341.0,20869.0
71.0,8292.0,20870.0
172.0,8250.0,20976.0
173.0,8359.0,20984.0
4.0,8231.0,20997.0
77.0,8328.0,21013.0
103.0,8307.0,21016.0
158.0,8292.0,21126.0
172.0,8250.0,21128.0
4.0,8231.0,21140.0
103.0,8307.0,21203.0
171.0,8261.0,21215.0
174.0,8360.0,21219.0
4.0,8231.0,21258.0
175.0,8252.0,21274.0
103.0,8307.0,21308.0
107.0,8303.0,21340.0
4.0,8231.0,21343.0
158.0,8292.0,21382.0
103.0,8307.0,21387.0
152.0,8297.0,21406.0
158.0,8292.0,21422.0
176.0,8361.0,21437.0
13.0,8239.0,21440.0
113.0,8298.0,21453.0
177.0,8303.0,21478.0
158.0,8292.0,21486.0
4.0,8231.0,21487.0
148.0,8346.0,21549.0
158.0,8292.0,21556.0
107.0,8303.0,21578.0
160.0,8351.0,21588.0
158.0,8292.0,21610.0
4.0,8231.0,21615.0
160.0,8351.0,21653.0
113.0,8298.0,21681.0
4.0,8231.0,21731.0
13.0,8239.0,21749.0
113.0,8298.0,21762.0
152.0,8297.0,21836.0
172.0,8250.0,21845.0
178.0,8362.0,21899.0
179.0,8363.0,21904.0
4.0,8231.0,21987.0
4.0,8231.0,22043.0
180.0,8364.0,22043.0
158.0,8292.0,22088.0
4.0,8231.0,22089.0
125.0,8365.0,22094.0
13.0,8239.0,22109.0
4.0,8231.0,22163.0
181.0,8366.0,22165.0
113.0,8298.0,22170.0
182.0,8318.0,22182.0
107.0,8303.0,22224.0
124.0,8332.0,22260.0
113.0,8298.0,22275.0
4.0,8231.0,22331.0
135.0,8341.0,22345.0
135.0,8341.0,22373.0
183.0,8367.0,22404.0
158.0,8292.0,22404.0
124.0,8332.0,22459.0
4.0,8231.0,22461.0
158.0,8292.0,22464.0
4.0,8231.0,22568.0
113.0,8298.0,22585.0
152.0,8297.0,22598.0
184.0,8368.0,22607.0
124.0,8332.0,22610.0
185.0,8369.0,22619.0
180.0,8364.0,22655.0
158.0,8292.0,22657.0
124.0,8332.0,22679.0
184.0,8368.0,22717.0
113.0,8298.0,22738.0
180.0,8364.0,22784.0
184.0,8368.0,22824.0
107.0,8303.0,22832.0
158.0,8292.0,22931.0
135.0,8341.0,22993.0
160.0,8351.0,23024.0
186.0,8370.0,23036.0
186.0,8370.0,23102.0
113.0,8298.0,23151.0
186.0,8370.0,23205.0
113.0,8298.0,23223.0
152.0,8297.0,23241.0
107.0,8303.0,23251.0
113.0,8298.0,23257.0
186.0,8370.0,23261.0
187.0,8371.0,23295.0
188.0,8262.0,23332.0
152.0,8297.0,23334.0
64.0,8372.0,23366.0
135.0,8341.0,23510.0
135.0,8341.0,23538.0
189.0,8342.0,23538.0
135.0,8341.0,23568.0
190.0,8274.0,23577.0
180.0,8364.0,23608.0
135.0,8341.0,23625.0
189.0,8342.0,23627.0
135.0,8341.0,23644.0
152.0,8297.0,23748.0
190.0,8274.0,23793.0
113.0,8298.0,23831.0
152.0,8297.0,23959.0
77.0,8290.0,23979.0
191.0,8265.0,24014.0
77.0,8290.0,24049.0
189.0,8342.0,24079.0
77.0,8290.0,24085.0
152.0,8297.0,24089.0
192.0,8236.0,24121.0
76.0,8297.0,24157.0
113.0,8298.0,24248.0
183.0,8367.0,24290.0
113.0,8298.0,24323.0
158.0,8292.0,24326.0
193.0,8373.0,24338.0
190.0,8274.0,24420.0
183.0,8367.0,24445.0
194.0,8374.0,24695.0
195.0,8243.0,24708.0
186.0,8370.0,24764.0
196.0,8375.0,24766.0
195.0,8243.0,24819.0
192.0,8236.0,24869.0
186.0,8370.0,24880.0
96.0,8294.0,24901.0
192.0,8236.0,24916.0
195.0,8243.0,24919.0
186.0,8370.0,24969.0
77.0,8290.0,25030.0
197.0,8261.0,25065.0
198.0,8376.0,25091.0
199.0,8279.0,25113.0
200.0,8370.0,25191.0
201.0,8377.0,25265.0
202.0,8262.0,25302.0
203.0,8347.0,25329.0
25.0,8252.0,25343.0
197.0,8261.0,25363.0
107.0,8303.0,25548.0
199.0,8342.0,25581.0
197.0,8261.0,25584.0
186.0,8370.0,25597.0
200.0,8370.0,25652.0
204.0,8260.0,25830.0
192.0,8236.0,25851.0
170.0,8378.0,25883.0
205.0,8379.0,25896.0
158.0,8292.0,25952.0
204.0,8260.0,25974.0
205.0,8379.0,26007.0
206.0,8380.0,26070.0
207.0,8381.0,26102.0
204.0,8260.0,26112.0
107.0,8303.0,26222.0
204.0,8260.0,26235.0
205.0,8379.0,26279.0
208.0,8295.0,26296.0
205.0,8379.0,26328.0
25.0,8252.0,26358.0
209.0,8382.0,26366.0
210.0,8383.0,26484.0
211.0,8384.0,26514.0
196.0,8385.0,26609.0
212.0,8279.0,26624.0
212.0,8279.0,26643.0
211.0,8384.0,26694.0
213.0,8386.0,26835.0
214.0,8367.0,26914.0
215.0,8387.0,26950.0
216.0,8388.0,26987.0
205.0,8379.0,27197.0
62.0,8284.0,27330.0
211.0,8384.0,27365.0
34.0,8261.0,27442.0
