src,dst,time
19.0,981.0,39304.0
19.0,982.0,39313.0
19.0,983.0,39319.0
17.0,983.0,39320.0
14.0,988.0,39328.0
19.0,993.0,39329.0
14.0,988.0,39364.0
14.0,981.0,39370.0
10.0,984.0,39382.0
14.0,982.0,39382.0
14.0,983.0,39393.0
14.0,984.0,39423.0
14.0,981.0,39438.0
6.0,993.0,39445.0
14.0,981.0,39447.0
14.0,982.0,39513.0
14.0,990.0,39543.0
14.0,984.0,39586.0
13.0,987.0,39591.0
13.0,995.0,39591.0
20.0,981.0,39606.0
20.0,982.0,39610.0
20.0,981.0,39612.0
13.0,989.0,39623.0
14.0,984.0,39624.0
20.0,983.0,39624.0
14.0,984.0,39627.0
21.0,981.0,39627.0
4.0,985.0,39630.0
4.0,996.0,39630.0
21.0,982.0,39637.0
21.0,983.0,39642.0
21.0,987.0,39648.0
21.0,993.0,39649.0
13.0,989.0,39667.0
11.0,984.0,39708.0
11.0,993.0,39708.0
10.0,985.0,39816.0
4.0,996.0,39882.0
18.0,984.0,39957.0
18.0,993.0,39958.0
21.0,994.0,40004.0
21.0,989.0,40026.0
21.0,988.0,40103.0
17.0,993.0,40167.0
22.0,982.0,40214.0
22.0,983.0,40221.0
20.0,989.0,40236.0
20.0,993.0,40237.0
20.0,984.0,40276.0
18.0,985.0,40285.0
18.0,995.0,40285.0
17.0,988.0,40287.0
23.0,981.0,40325.0
23.0,983.0,40339.0
17.0,984.0,40412.0
11.0,987.0,40651.0
11.0,995.0,40652.0
24.0,981.0,40670.0
24.0,984.0,40684.0
18.0,985.0,40686.0
18.0,996.0,40687.0
20.0,985.0,40726.0
20.0,995.0,40726.0
20.0,986.0,40731.0
20.0,996.0,40732.0
22.0,988.0,40733.0
22.0,993.0,40734.0
20.0,997.0,40739.0
20.0,998.0,40740.0
22.0,987.0,40745.0
20.0,986.0,40756.0
20.0,999.0,40757.0
23.0,989.0,40764.0
20.0,985.0,40773.0
20.0,998.0,40773.0
23.0,989.0,40784.0
20.0,996.0,40790.0
23.0,989.0,40791.0
10.0,986.0,40830.0
25.0,981.0,41049.0
25.0,982.0,41059.0
25.0,983.0,41068.0
18.0,986.0,41096.0
18.0,996.0,41097.0
25.0,983.0,41103.0
23.0,984.0,41157.0
23.0,993.0,41158.0
17.0,985.0,41267.0
17.0,995.0,41267.0
17.0,984.0,41309.0
17.0,996.0,41310.0
17.0,983.0,41319.0
17.0,995.0,41319.0
17.0,985.0,41323.0
17.0,993.0,41324.0
10.0,997.0,41378.0
18.0,997.0,41463.0
18.0,998.0,41464.0
23.0,989.0,41536.0
23.0,987.0,41563.0
16.0,990.0,41600.0
16.0,981.0,41604.0
24.0,985.0,41608.0
24.0,995.0,41608.0
16.0,982.0,41611.0
16.0,987.0,41620.0
23.0,985.0,41631.0
23.0,995.0,41632.0
17.0,985.0,41646.0
17.0,996.0,41646.0
16.0,989.0,41646.0
24.0,988.0,41647.0
24.0,985.0,41651.0
16.0,989.0,41665.0
25.0,984.0,41790.0
25.0,995.0,41868.0
26.0,981.0,41882.0
26.0,982.0,41892.0
26.0,989.0,41910.0
27.0,981.0,41934.0
26.0,987.0,41936.0
27.0,982.0,41937.0
26.0,989.0,41943.0
27.0,982.0,41944.0
26.0,989.0,41946.0
27.0,981.0,41947.0
26.0,988.0,41964.0
17.0,989.0,41979.0
17.0,996.0,41979.0
17.0,989.0,42010.0
18.0,987.0,42053.0
18.0,999.0,42053.0
18.0,994.0,42120.0
18.0,989.0,42133.0
18.0,988.0,42189.0
28.0,981.0,42489.0
24.0,986.0,42632.0
24.0,996.0,42633.0
24.0,988.0,43218.0
24.0,998.0,43219.0
24.0,997.0,43223.0
29.0,981.0,43615.0
29.0,982.0,43629.0
29.0,981.0,43662.0
29.0,990.0,43691.0
29.0,989.0,43697.0
30.0,981.0,45092.0
30.0,982.0,45116.0
30.0,983.0,45126.0
30.0,987.0,45132.0
30.0,983.0,45139.0
31.0,981.0,45708.0
31.0,987.0,45731.0
30.0,984.0,45858.0
31.0,994.0,45929.0
31.0,989.0,46021.0
30.0,985.0,46295.0
23.0,989.0,47169.0
32.0,981.0,47359.0
23.0,989.0,47628.0
32.0,987.0,48257.0
32.0,989.0,48272.0
32.0,988.0,48834.0
23.0,986.0,48950.0
23.0,996.0,48951.0
23.0,981.0,49040.0
23.0,998.0,49041.0
23.0,982.0,49044.0
23.0,994.0,49131.0
33.0,981.0,49692.0
34.0,981.0,53894.0
34.0,983.0,53909.0
35.0,981.0,54663.0
35.0,982.0,54705.0
35.0,987.0,54763.0
35.0,989.0,54972.0
35.0,983.0,55061.0
35.0,987.0,55090.0
31.0,988.0,55471.0
34.0,981.0,55632.0
34.0,993.0,55634.0
34.0,990.0,55750.0
36.0,981.0,57325.0
36.0,983.0,57370.0
37.0,981.0,58318.0
37.0,990.0,58364.0
37.0,981.0,58372.0
38.0,981.0,60105.0
38.0,982.0,60119.0
39.0,981.0,60435.0
39.0,982.0,60453.0
39.0,983.0,60463.0
38.0,990.0,61020.0
38.0,983.0,61036.0
40.0,981.0,61340.0
40.0,983.0,61356.0
40.0,984.0,61501.0
40.0,993.0,61501.0
40.0,983.0,61514.0
40.0,995.0,61515.0
40.0,983.0,61610.0
40.0,993.0,61610.0
41.0,981.0,61669.0
42.0,981.0,61683.0
42.0,989.0,61688.0
42.0,987.0,61702.0
41.0,990.0,61782.0
42.0,994.0,61790.0
41.0,983.0,61795.0
42.0,994.0,61818.0
41.0,984.0,62487.0
43.0,981.0,62555.0
44.0,981.0,62596.0
44.0,984.0,62604.0
43.0,990.0,62607.0
43.0,984.0,62626.0
44.0,995.0,62630.0
45.0,981.0,62655.0
45.0,987.0,62670.0
45.0,994.0,62777.0
46.0,981.0,62918.0
46.0,983.0,62948.0
41.0,985.0,62960.0
41.0,984.0,62970.0
41.0,986.0,62975.0
41.0,985.0,62980.0
39.0,993.0,63073.0
43.0,983.0,63076.0
43.0,995.0,63076.0
46.0,983.0,63301.0
45.0,994.0,63327.0
47.0,981.0,63343.0
45.0,983.0,63345.0
47.0,983.0,63362.0
45.0,997.0,63396.0
45.0,986.0,63416.0
48.0,981.0,63440.0
48.0,982.0,63449.0
48.0,983.0,63453.0
45.0,986.0,63474.0
47.0,984.0,63477.0
47.0,993.0,63478.0
47.0,983.0,63502.0
47.0,981.0,63503.0
46.0,988.0,63745.0
46.0,983.0,63760.0
43.0,985.0,63761.0
43.0,993.0,63761.0
45.0,988.0,63888.0
45.0,983.0,63906.0
49.0,989.0,63936.0
41.0,986.0,63959.0
49.0,988.0,64037.0
50.0,981.0,64267.0
51.0,981.0,64307.0
51.0,983.0,64337.0
41.0,997.0,64429.0
41.0,986.0,64435.0
46.0,985.0,64474.0
46.0,984.0,64477.0
46.0,985.0,64478.0
46.0,984.0,64487.0
41.0,989.0,64501.0
41.0,997.0,64510.0
45.0,988.0,64739.0
45.0,989.0,64752.0
38.0,989.0,64776.0
38.0,993.0,64777.0
46.0,984.0,64936.0
46.0,995.0,64936.0
52.0,981.0,64988.0
52.0,982.0,65005.0
52.0,983.0,65010.0
52.0,989.0,65043.0
52.0,987.0,65159.0
53.0,981.0,65328.0
52.0,994.0,65333.0
41.0,987.0,65337.0
52.0,994.0,65352.0
53.0,987.0,65353.0
41.0,989.0,65356.0
52.0,994.0,65363.0
53.0,989.0,65381.0
46.0,985.0,65572.0
54.0,981.0,65865.0
55.0,983.0,65872.0
54.0,983.0,65878.0
55.0,987.0,65885.0
55.0,993.0,65886.0
54.0,993.0,65888.0
55.0,984.0,65896.0
53.0,983.0,65968.0
55.0,983.0,65985.0
55.0,995.0,65986.0
55.0,983.0,65991.0
52.0,988.0,66104.0
52.0,984.0,66112.0
56.0,981.0,66182.0
56.0,983.0,66199.0
57.0,981.0,66284.0
57.0,983.0,66306.0
58.0,981.0,66470.0
59.0,981.0,66492.0
60.0,981.0,66497.0
58.0,981.0,66500.0
59.0,982.0,66528.0
60.0,983.0,66538.0
58.0,990.0,66602.0
53.0,984.0,66653.0
8.0,990.0,66653.0
61.0,981.0,66680.0
62.0,981.0,66712.0
62.0,983.0,66724.0
8.0,990.0,66729.0
63.0,981.0,66752.0
59.0,990.0,66758.0
59.0,983.0,66765.0
63.0,984.0,66773.0
8.0,990.0,66775.0
8.0,983.0,66786.0
64.0,981.0,66876.0
64.0,990.0,66889.0
65.0,983.0,66892.0
58.0,990.0,66892.0
64.0,981.0,66895.0
65.0,988.0,66903.0
65.0,993.0,66903.0
65.0,983.0,66910.0
65.0,984.0,66931.0
65.0,993.0,66932.0
65.0,995.0,66941.0
58.0,990.0,66952.0
62.0,984.0,66956.0
62.0,993.0,66957.0
62.0,983.0,66961.0
62.0,995.0,66961.0
62.0,993.0,66966.0
66.0,981.0,66978.0
58.0,983.0,66981.0
67.0,981.0,66984.0
62.0,988.0,66988.0
62.0,983.0,66993.0
68.0,981.0,67029.0
68.0,982.0,67037.0
68.0,987.0,67044.0
67.0,983.0,67056.0
64.0,990.0,67075.0
64.0,981.0,67078.0
15.0,988.0,67089.0
53.0,985.0,67090.0
15.0,985.0,67094.0
69.0,981.0,67114.0
52.0,985.0,67121.0
68.0,994.0,67133.0
69.0,990.0,67143.0
69.0,981.0,67149.0
68.0,987.0,67149.0
69.0,982.0,67157.0
68.0,994.0,67160.0
69.0,983.0,67164.0
68.0,987.0,67165.0
68.0,989.0,67169.0
69.0,989.0,67201.0
69.0,993.0,67202.0
69.0,989.0,67224.0
70.0,981.0,67247.0
70.0,982.0,67256.0
70.0,983.0,67263.0
69.0,988.0,67307.0
54.0,988.0,67318.0
54.0,983.0,67322.0
67.0,993.0,67365.0
59.0,993.0,67452.0
71.0,981.0,67473.0
71.0,990.0,67503.0
71.0,983.0,67521.0
72.0,981.0,67596.0
72.0,983.0,67622.0
59.0,984.0,67640.0
58.0,984.0,67679.0
73.0,981.0,67733.0
73.0,982.0,67745.0
73.0,989.0,67753.0
73.0,983.0,67779.0
74.0,981.0,67868.0
70.0,983.0,67891.0
70.0,993.0,67891.0
75.0,981.0,67934.0
75.0,982.0,67979.0
70.0,984.0,67980.0
70.0,993.0,67981.0
75.0,983.0,67987.0
76.0,981.0,67999.0
76.0,982.0,68007.0
74.0,982.0,68021.0
74.0,983.0,68030.0
59.0,985.0,68046.0
59.0,995.0,68047.0
63.0,989.0,68051.0
63.0,995.0,68052.0
77.0,981.0,68055.0
63.0,989.0,68063.0
62.0,984.0,68067.0
62.0,993.0,68068.0
15.0,986.0,68075.0
15.0,996.0,68075.0
77.0,990.0,68079.0
77.0,981.0,68082.0
78.0,981.0,68082.0
54.0,984.0,68089.0
54.0,993.0,68089.0
63.0,984.0,68094.0
78.0,984.0,68103.0
79.0,981.0,68104.0
78.0,983.0,68109.0
78.0,995.0,68109.0
79.0,982.0,68114.0
52.0,986.0,68122.0
79.0,983.0,68125.0
80.0,981.0,68145.0
81.0,981.0,68163.0
58.0,985.0,68199.0
81.0,990.0,68232.0
80.0,990.0,68244.0
82.0,981.0,68259.0
82.0,982.0,68266.0
80.0,983.0,68274.0
53.0,986.0,68322.0
71.0,984.0,68410.0
71.0,993.0,68411.0
83.0,984.0,68412.0
83.0,983.0,68417.0
83.0,987.0,68421.0
83.0,989.0,68426.0
83.0,987.0,68427.0
83.0,993.0,68428.0
59.0,996.0,68519.0
84.0,981.0,68575.0
83.0,994.0,68579.0
84.0,982.0,68588.0
83.0,987.0,68594.0
84.0,981.0,68594.0
83.0,994.0,68600.0
84.0,983.0,68601.0
83.0,994.0,68602.0
84.0,983.0,68605.0
85.0,981.0,68608.0
83.0,994.0,68610.0
15.0,997.0,68611.0
15.0,998.0,68611.0
83.0,994.0,68617.0
83.0,997.0,68626.0
83.0,987.0,68630.0
83.0,986.0,68633.0
83.0,997.0,68636.0
83.0,998.0,68637.0
83.0,989.0,68639.0
85.0,982.0,68642.0
75.0,984.0,68679.0
78.0,989.0,68684.0
78.0,993.0,68685.0
63.0,985.0,68697.0
63.0,995.0,68698.0
78.0,983.0,68698.0
83.0,989.0,68704.0
86.0,981.0,68709.0
83.0,989.0,68709.0
86.0,983.0,68719.0
83.0,985.0,68719.0
78.0,987.0,68723.0
78.0,993.0,68723.0
70.0,985.0,68727.0
70.0,995.0,68728.0
83.0,989.0,68732.0
83.0,996.0,68732.0
83.0,987.0,68734.0
83.0,989.0,68743.0
83.0,988.0,68746.0
85.0,987.0,68759.0
85.0,989.0,68761.0
85.0,983.0,68772.0
78.0,983.0,68773.0
78.0,989.0,68777.0
78.0,993.0,68778.0
78.0,983.0,68788.0
78.0,993.0,68794.0
85.0,983.0,68807.0
80.0,988.0,68811.0
87.0,981.0,68833.0
54.0,985.0,68863.0
54.0,995.0,68864.0
54.0,985.0,68868.0
80.0,988.0,68868.0
53.0,997.0,68870.0
87.0,981.0,68875.0
80.0,983.0,68879.0
79.0,984.0,68880.0
79.0,993.0,68881.0
87.0,981.0,68882.0
79.0,984.0,68882.0
87.0,981.0,68884.0
87.0,982.0,68888.0
85.0,984.0,68892.0
85.0,993.0,68893.0
87.0,983.0,68897.0
74.0,984.0,68915.0
85.0,985.0,68933.0
88.0,981.0,68944.0
54.0,985.0,68945.0
54.0,996.0,68946.0
85.0,986.0,68953.0
88.0,981.0,68959.0
71.0,985.0,68967.0
71.0,995.0,68967.0
85.0,997.0,68970.0
85.0,998.0,68971.0
78.0,988.0,68982.0
78.0,983.0,68987.0
85.0,987.0,68988.0
88.0,981.0,68991.0
85.0,981.0,68995.0
88.0,981.0,68996.0
88.0,982.0,69004.0
88.0,981.0,69008.0
89.0,981.0,69008.0
78.0,983.0,69009.0
78.0,993.0,69009.0
88.0,983.0,69011.0
87.0,993.0,69018.0
89.0,987.0,69023.0
89.0,989.0,69032.0
88.0,987.0,69055.0
90.0,981.0,69064.0
91.0,981.0,69073.0
59.0,986.0,69082.0
54.0,996.0,69091.0
91.0,983.0,69097.0
92.0,981.0,69098.0
90.0,990.0,69113.0
54.0,985.0,69115.0
92.0,983.0,69116.0
75.0,985.0,69134.0
78.0,993.0,69147.0
88.0,989.0,69156.0
78.0,983.0,69159.0
90.0,990.0,69170.0
78.0,984.0,69172.0
78.0,993.0,69173.0
62.0,985.0,69185.0
62.0,995.0,69185.0
54.0,985.0,69219.0
54.0,996.0,69220.0
75.0,985.0,69258.0
93.0,981.0,69287.0
94.0,981.0,69299.0
95.0,981.0,69304.0
94.0,982.0,69314.0
84.0,984.0,69316.0
84.0,993.0,69316.0
84.0,984.0,69320.0
93.0,981.0,69322.0
94.0,982.0,69326.0
94.0,997.0,69334.0
94.0,986.0,69354.0
94.0,999.0,69355.0
94.0,987.0,69358.0
94.0,998.0,69359.0
74.0,985.0,69360.0
93.0,990.0,69373.0
80.0,988.0,69393.0
93.0,983.0,69394.0
82.0,990.0,69399.0
80.0,983.0,69400.0
79.0,985.0,69413.0
79.0,995.0,69413.0
79.0,985.0,69414.0
90.0,990.0,69433.0
36.0,988.0,69434.0
86.0,993.0,69451.0
86.0,988.0,69464.0
86.0,983.0,69469.0
86.0,993.0,69479.0
96.0,981.0,69487.0
97.0,983.0,69492.0
90.0,990.0,69506.0
97.0,984.0,69508.0
97.0,993.0,69508.0
98.0,981.0,69508.0
54.0,986.0,69519.0
54.0,996.0,69519.0
91.0,983.0,69521.0
96.0,990.0,69533.0
59.0,997.0,69534.0
59.0,998.0,69534.0
90.0,990.0,69535.0
96.0,981.0,69541.0
36.0,983.0,69541.0
90.0,982.0,69542.0
97.0,983.0,69544.0
97.0,995.0,69544.0
90.0,981.0,69553.0
96.0,982.0,69554.0
90.0,981.0,69555.0
96.0,983.0,69562.0
91.0,985.0,69563.0
99.0,981.0,69571.0
100.0,981.0,69571.0
91.0,985.0,69578.0
101.0,981.0,69584.0
36.0,988.0,69586.0
91.0,986.0,69588.0
102.0,981.0,69588.0
100.0,983.0,69589.0
15.0,987.0,69590.0
15.0,999.0,69591.0
36.0,983.0,69591.0
91.0,997.0,69595.0
102.0,982.0,69595.0
99.0,981.0,69596.0
102.0,981.0,69598.0
103.0,981.0,69601.0
99.0,983.0,69602.0
91.0,987.0,69602.0
104.0,981.0,69608.0
104.0,983.0,69621.0
78.0,995.0,69623.0
101.0,982.0,69624.0
104.0,987.0,69634.0
101.0,983.0,69635.0
103.0,982.0,69640.0
58.0,987.0,69648.0
103.0,983.0,69648.0
103.0,984.0,69654.0
103.0,993.0,69655.0
99.0,993.0,69658.0
103.0,987.0,69660.0
103.0,995.0,69661.0
103.0,989.0,69669.0
103.0,983.0,69683.0
36.0,993.0,69686.0
103.0,993.0,69718.0
88.0,984.0,69731.0
88.0,993.0,69732.0
15.0,994.0,69736.0
80.0,984.0,69746.0
90.0,990.0,69747.0
80.0,993.0,69747.0
102.0,990.0,69750.0
15.0,994.0,69751.0
53.0,987.0,69754.0
102.0,981.0,69756.0
105.0,981.0,69763.0
84.0,985.0,69763.0
84.0,995.0,69763.0
15.0,994.0,69766.0
84.0,985.0,69766.0
90.0,990.0,69771.0
15.0,994.0,69771.0
90.0,981.0,69778.0
15.0,989.0,69779.0
105.0,990.0,69784.0
104.0,988.0,69786.0
78.0,988.0,69796.0
78.0,987.0,69799.0
104.0,989.0,69803.0
63.0,986.0,69810.0
63.0,996.0,69811.0
104.0,983.0,69816.0
104.0,993.0,69832.0
78.0,984.0,69835.0
106.0,981.0,69839.0
79.0,996.0,69839.0
78.0,995.0,69840.0
78.0,988.0,69843.0
15.0,989.0,69867.0
90.0,990.0,69873.0
15.0,989.0,69873.0
15.0,988.0,69878.0
89.0,983.0,69941.0
91.0,984.0,69965.0
53.0,994.0,69973.0
107.0,981.0,69990.0
53.0,989.0,69992.0
106.0,990.0,69999.0
90.0,990.0,70005.0
53.0,989.0,70008.0
90.0,981.0,70010.0
106.0,989.0,70010.0
53.0,989.0,70010.0
59.0,999.0,70013.0
90.0,981.0,70016.0
106.0,987.0,70021.0
70.0,987.0,70032.0
70.0,996.0,70032.0
108.0,984.0,70039.0
108.0,983.0,70047.0
108.0,995.0,70047.0
70.0,989.0,70050.0
107.0,990.0,70052.0
108.0,989.0,70059.0
108.0,993.0,70060.0
90.0,981.0,70062.0
54.0,997.0,70062.0
54.0,998.0,70062.0
107.0,982.0,70063.0
109.0,981.0,70067.0
107.0,981.0,70068.0
92.0,984.0,70093.0
92.0,993.0,70094.0
98.0,990.0,70118.0
91.0,984.0,70128.0
90.0,981.0,70133.0
98.0,989.0,70143.0
90.0,983.0,70145.0
110.0,981.0,70155.0
15.0,988.0,70170.0
110.0,981.0,70177.0
95.0,990.0,70192.0
95.0,981.0,70198.0
98.0,987.0,70202.0
107.0,983.0,70203.0
95.0,983.0,70204.0
110.0,982.0,70212.0
95.0,997.0,70219.0
95.0,993.0,70219.0
111.0,981.0,70226.0
95.0,989.0,70227.0
95.0,999.0,70227.0
98.0,987.0,70235.0
111.0,982.0,70239.0
112.0,981.0,70243.0
111.0,987.0,70248.0
88.0,985.0,70250.0
88.0,995.0,70250.0
74.0,985.0,70251.0
110.0,982.0,70252.0
113.0,981.0,70255.0
74.0,985.0,70256.0
113.0,981.0,70261.0
113.0,983.0,70269.0
95.0,989.0,70271.0
95.0,989.0,70277.0
113.0,982.0,70282.0
95.0,987.0,70293.0
71.0,986.0,70298.0
71.0,996.0,70300.0
113.0,993.0,70301.0
112.0,990.0,70303.0
95.0,997.0,70303.0
113.0,981.0,70306.0
95.0,983.0,70308.0
95.0,999.0,70308.0
95.0,993.0,70316.0
113.0,990.0,70335.0
111.0,994.0,70354.0
80.0,988.0,70355.0
111.0,994.0,70364.0
80.0,984.0,70364.0
63.0,997.0,70372.0
63.0,998.0,70376.0
111.0,983.0,70381.0
113.0,990.0,70385.0
113.0,983.0,70393.0
59.0,989.0,70394.0
59.0,987.0,70428.0
75.0,986.0,70435.0
114.0,981.0,70452.0
114.0,990.0,70484.0
114.0,983.0,70509.0
114.0,986.0,70514.0
114.0,993.0,70514.0
114.0,987.0,70520.0
114.0,998.0,70521.0
115.0,981.0,70522.0
80.0,985.0,70524.0
92.0,985.0,70532.0
115.0,982.0,70532.0
92.0,995.0,70533.0
114.0,989.0,70533.0
114.0,987.0,70537.0
115.0,983.0,70540.0
115.0,989.0,70543.0
115.0,983.0,70576.0
57.0,989.0,70606.0
57.0,993.0,70607.0
52.0,997.0,70620.0
116.0,981.0,70620.0
116.0,982.0,70628.0
89.0,984.0,70629.0
89.0,993.0,70630.0
116.0,983.0,70637.0
110.0,990.0,70647.0
105.0,990.0,70656.0
110.0,989.0,70658.0
59.0,994.0,70662.0
105.0,981.0,70667.0
110.0,989.0,70680.0
110.0,987.0,70683.0
110.0,983.0,70696.0
111.0,987.0,70711.0
111.0,993.0,70712.0
99.0,988.0,70718.0
99.0,984.0,70726.0
111.0,994.0,70733.0
117.0,981.0,70738.0
118.0,981.0,70750.0
114.0,994.0,70757.0
110.0,989.0,70769.0
110.0,993.0,70770.0
16.0,988.0,70771.0
118.0,983.0,70775.0
110.0,989.0,70775.0
119.0,981.0,70778.0
111.0,994.0,70781.0
74.0,986.0,70782.0
57.0,989.0,70784.0
16.0,982.0,70785.0
111.0,994.0,70786.0
74.0,986.0,70786.0
57.0,989.0,70788.0
57.0,987.0,70793.0
119.0,983.0,70799.0
111.0,988.0,70807.0
111.0,981.0,70811.0
111.0,982.0,70815.0
111.0,983.0,70821.0
111.0,993.0,70824.0
105.0,982.0,70833.0
119.0,987.0,70838.0
105.0,983.0,70841.0
90.0,984.0,70845.0
90.0,993.0,70845.0
114.0,994.0,70848.0
71.0,997.0,70860.0
71.0,998.0,70861.0
114.0,987.0,70874.0
114.0,997.0,70884.0
114.0,999.0,70891.0
84.0,986.0,70911.0
84.0,996.0,70912.0
84.0,986.0,70915.0
107.0,984.0,70919.0
107.0,993.0,70921.0
107.0,981.0,70927.0
107.0,995.0,70927.0
107.0,982.0,70935.0
119.0,994.0,70936.0
114.0,988.0,70941.0
107.0,984.0,70943.0
119.0,994.0,70950.0
16.0,990.0,70950.0
114.0,989.0,70951.0
119.0,994.0,70953.0
16.0,982.0,70955.0
119.0,989.0,70958.0
16.0,983.0,70960.0
80.0,996.0,70968.0
80.0,995.0,70968.0
120.0,981.0,70980.0
75.0,997.0,70989.0
99.0,995.0,70991.0
113.0,984.0,71022.0
113.0,993.0,71023.0
120.0,981.0,71041.0
120.0,982.0,71045.0
120.0,983.0,71051.0
119.0,988.0,71054.0
57.0,988.0,71061.0
121.0,981.0,71063.0
119.0,983.0,71065.0
122.0,981.0,71069.0
96.0,984.0,71076.0
89.0,985.0,71076.0
122.0,981.0,71077.0
89.0,995.0,71078.0
122.0,981.0,71084.0
122.0,983.0,71089.0
122.0,993.0,71106.0
122.0,981.0,71110.0
123.0,981.0,71113.0
122.0,982.0,71117.0
124.0,983.0,71117.0
122.0,982.0,71123.0
122.0,983.0,71128.0
122.0,987.0,71131.0
122.0,993.0,71132.0
122.0,983.0,71144.0
119.0,983.0,71145.0
120.0,993.0,71146.0
80.0,988.0,71146.0
80.0,985.0,71154.0
119.0,984.0,71156.0
125.0,981.0,71163.0
121.0,982.0,71173.0
119.0,986.0,71181.0
80.0,985.0,71196.0
54.0,987.0,71201.0
99.0,985.0,71202.0
54.0,999.0,71202.0
118.0,989.0,71216.0
126.0,981.0,71231.0
118.0,987.0,71233.0
119.0,983.0,71235.0
88.0,986.0,71237.0
88.0,996.0,71237.0
127.0,981.0,71238.0
126.0,981.0,71239.0
118.0,983.0,71247.0
127.0,989.0,71248.0
115.0,993.0,71257.0
126.0,982.0,71258.0
127.0,981.0,71265.0
127.0,982.0,71272.0
127.0,983.0,71281.0
127.0,987.0,71287.0
54.0,994.0,71288.0
128.0,981.0,71299.0
107.0,985.0,71304.0
107.0,995.0,71305.0
54.0,994.0,71307.0
54.0,987.0,71316.0
63.0,987.0,71318.0
63.0,999.0,71319.0
125.0,983.0,71319.0
54.0,989.0,71321.0
54.0,987.0,71333.0
128.0,981.0,71337.0
54.0,994.0,71343.0
54.0,987.0,71352.0
128.0,990.0,71366.0
128.0,983.0,71379.0
116.0,983.0,71380.0
116.0,993.0,71381.0
116.0,983.0,71383.0
116.0,984.0,71391.0
116.0,993.0,71392.0
116.0,984.0,71395.0
121.0,990.0,71401.0
90.0,985.0,71418.0
90.0,995.0,71418.0
63.0,994.0,71444.0
113.0,985.0,71449.0
113.0,995.0,71449.0
121.0,990.0,71450.0
63.0,994.0,71454.0
63.0,987.0,71470.0
63.0,994.0,71470.0
63.0,987.0,71485.0
121.0,981.0,71488.0
121.0,982.0,71498.0
129.0,981.0,71504.0
63.0,987.0,71507.0
121.0,983.0,71520.0
84.0,997.0,71532.0
84.0,998.0,71533.0
84.0,997.0,71536.0
130.0,981.0,71537.0
130.0,983.0,71551.0
84.0,986.0,71554.0
131.0,981.0,71567.0
131.0,983.0,71590.0
131.0,981.0,71602.0
96.0,985.0,71606.0
131.0,981.0,71607.0
131.0,982.0,71614.0
92.0,986.0,71615.0
92.0,996.0,71615.0
132.0,981.0,71624.0
131.0,982.0,71632.0
131.0,983.0,71642.0
132.0,982.0,71646.0
74.0,997.0,71655.0
132.0,983.0,71658.0
16.0,984.0,71681.0
16.0,993.0,71682.0
133.0,981.0,71684.0
84.0,997.0,71692.0
84.0,998.0,71692.0
