figure,model,dataset,solution,x,value,source_id,source_kind,source_locator,source_sha256,value_note
fig10_speedup_tglite_cpu,TGN,MC,Cascade,,4.54,workbook_b,exact_workbook_value,Sheet1!T38,fb9c95a3e356b9e2c601c612941d7e66ee9c3fa7d1b92392c77ac57fa3d768cf,"Exact workbook value. Model blocks follow the published figure axis (JODIE, TGN, TGAT, APAN); two neighboring workbook labels are swapped."
fig10_speedup_tglite_cpu,TGN,MC,TempGNN-G,,8.95,workbook_b,exact_workbook_value,Sheet1!U38,fb9c95a3e356b9e2c601c612941d7e66ee9c3fa7d1b92392c77ac57fa3d768cf,"Exact workbook value. Model blocks follow the published figure axis (JODIE, TGN, TGAT, APAN); two neighboring workbook labels are swapped."
fig10_speedup_tglite_cpu,TGN,MC,TempGNN,,125.4,workbook_b,exact_workbook_value,Sheet1!V38,fb9c95a3e356b9e2c601c612941d7e66ee9c3fa7d1b92392c77ac57fa3d768cf,"Exact workbook value. Model blocks follow the published figure axis (JODIE, TGN, TGAT, APAN); two neighboring workbook labels are swapped."
fig10_speedup_tglite_cpu,TGN,RT,TGLite-CPU,,1.0,workbook_b,exact_workbook_value,Sheet1!S39,fb9c95a3e356b9e2c601c612941d7e66ee9c3fa7d1b92392c77ac57fa3d768cf,"Exact workbook value. Model blocks follow the published figure axis (JODIE, TGN, TGAT, APAN); two neighboring workbook labels are swapped."
fig10_speedup_tglite_cpu,TGN,RT,Cascade,,4.76,workbook_b,exact_workbook_value,Sheet1!T39,fb9c95a3e356b9e2c601c612941d7e66ee9c3fa7d1b92392c77ac57fa3d768cf,"Exact workbook value. Model blocks follow the published figure axis (JODIE, TGN, TGAT, APAN); two neighboring workbook labels are swapped."
fig10_speedup_tglite_cpu,TGN,RT,TempGNN-G,,9.42,workbook_b,exact_workbook_value,Sheet1!U39,fb9c95a3e356b9e2c601c612941d7e66ee9c3fa7d1b92392c77ac57fa3d768cf,"Exact workbook value. Model blocks follow the published figure axis (JODIE, TGN, TGAT, APAN); two neighboring workbook labels are swapped."
fig10_speedup_tglite_cpu,TGN,RT,TempGNN,,135.2,workbook_b,exact_workbook_value,Sheet1!V39,fb9c95a3e356b9e2c601c612941d7e66ee9c3fa7d1b92392c77ac57fa3d768cf,"Exact workbook value. Model blocks follow the published figure axis (JODIE, TGN, TGAT, APAN); two neighboring workbook labels are swapped."
fig10_speedup_tglite_cpu,TGN,LM,TGLite-CPU,,1.0,workbook_b,exact_workbook_value,Sheet1!S40,fb9c95a3e356b9e2c601c612941d7e66ee9c3fa7d1b92392c77ac57fa3d768cf,"Exact workbook value. Model blocks follow the published figure axis (JODIE, TGN, TGAT, APAN); two neighboring workbook labels are swapped."
fig10_speedup_tglite_cpu,TGN,LM,Cascade,,4.25,workbook_b,exact_workbook_value,Sheet1!T40,fb9c95a3e356b9e2c601c612941d7e66ee9c3fa7d1b92392c77ac57fa3d768cf,"Exact workbook value. Model blocks follow the published figure axis (JODIE, TGN, TGAT, APAN); two neighboring workbook labels are swapped."
fig10_speedup_tglite_cpu,TGN,LM,TempGNN-G,,8.15,workbook_b,exact_workbook_value,Sheet1!U40,fb9c95a3e356b9e2c601c612941d7e66ee9c3fa7d1b92392c77ac57fa3d768cf,"Exact workbook value. Model blocks follow the published figure axis (JODIE, TGN, TGAT, APAN); two neighboring workbook labels are swapped."
fig10_speedup_tglite_cpu,TGN,LM,TempGNN,,112.5,workbook_b,exact_workbook_value,Sheet1!V40,fb9c95a3e356b9e2c601c612941d7e66ee9c3fa7d1b92392c77ac57fa3d768cf,"Exact workbook value. Model blocks follow the published figure axis (JODIE, TGN, TGAT, APAN); two neighboring workbook labels are swapped."
fig10_speedup_tglite_cpu,TGN,WT,TGLite-CPU,,1.0,workbook_b,exact_workbook_value,Sheet1!S41,fb9c95a3e356b9e2c601c612941d7e66ee9c3fa7d1b92392c77ac57fa3d768cf,"Exact workbook value. Model blocks follow the published figure axis (JODIE, TGN, TGAT, APAN); two neighboring workbook labels are swapped."
fig10_speedup_tglite_cpu,TGN,WT,Cascade,,3.65,workbook_b,exact_workbook_value,Sheet1!T41,fb9c95a3e356b9e2c601c612941d7e66ee9c3fa7d1b92392c77ac57fa3d768cf,"Exact workbook value. Model blocks follow the published figure axis (JODIE, TGN, TGAT, APAN); two neighboring workbook labels are swapped."
fig10_speedup_tglite_cpu,TGN,WT,TempGNN-G,,8.45,workbook_b,exact_workbook_value,Sheet1!U41,fb9c95a3e356b9e2c601c612941d7e66ee9c3fa7d1b92392c77ac57fa3d768cf,"Exact workbook value. Model blocks follow the published figure axis (JODIE, TGN, TGAT, APAN); two neighboring workbook labels are swapped."
fig10_speedup_tglite_cpu,TGN,WT,TempGNN,,158.6,workbook_b,exact_workbook_value,Sheet1!V41,fb9c95a3e356b9e2c601c612941d7e66ee9c3fa7d1b92392c77ac57fa3d768cf,"Exact workbook value. Model blocks follow the published figure axis (JODIE, TGN, TGAT, APAN); two neighboring workbook labels are swapped."
fig10_speedup_tglite_cpu,TGN,GT,TGLite-CPU,,1.0,workbook_b,exact_workbook_value,Sheet1!S42,fb9c95a3e356b9e2c601c612941d7e66ee9c3fa7d1b92392c77ac57fa3d768cf,"Exact workbook value. Model blocks follow the published figure axis (JODIE, TGN, TGAT, APAN); two neighboring workbook labels are swapped."
fig10_speedup_tglite_cpu,TGN,GT,Cascade,,3.48,workbook_b,exact_workbook_value,Sheet1!T42,fb9c95a3e356b9e2c601c612941d7e66ee9c3fa7d1b92392c77ac57fa3d768cf,"Exact workbook value. Model blocks follow the published figure axis (JODIE, TGN, TGAT, APAN); two neighboring workbook labels are swapped."
fig10_speedup_tglite_cpu,TGN,GT,TempGNN-G,,8.86,workbook_b,exact_workbook_value,Sheet1!U42,fb9c95a3e356b9e2c601c612941d7e66ee9c3fa7d1b92392c77ac57fa3d768cf,"Exact workbook value. Model blocks follow the published figure axis (JODIE, TGN, TGAT, APAN); two neighboring workbook labels are swapped."
fig10_speedup_tglite_cpu,TGN,GT,TempGNN,,175.2,workbook_b,exact_workbook_value,Sheet1!V42,fb9c95a3e356b9e2c601c612941d7e66ee9c3fa7d1b92392c77ac57fa3d768cf,"Exact workbook value. Model blocks follow the published figure axis (JODIE, TGN, TGAT, APAN); two neighboring workbook labels are swapped."
fig10_speedup_tglite_cpu,TGAT,WK,TGLite-CPU,,1.0,workbook_b,exact_workbook_value,Sheet1!S43,fb9c95a3e356b9e2c601c612941d7e66ee9c3fa7d1b92392c77ac57fa3d768cf,"Exact workbook value. Model blocks follow the published figure axis (JODIE, TGN, TGAT, APAN); two neighboring workbook labels are swapped."
fig10_speedup_tglite_cpu,TGAT,WK,Cascade,,5.86,workbook_b,exact_workbook_value,Sheet1!T43,fb9c95a3e356b9e2c601c612941d7e66ee9c3fa7d1b92392c77ac57fa3d768cf,"Exact workbook value. Model blocks follow the published figure axis (JODIE, TGN, TGAT, APAN); two neighboring workbook labels are swapped."
fig10_speedup_tglite_cpu,TGAT,WK,TempGNN-G,,12.32,workbook_b,exact_workbook_value,Sheet1!U43,fb9c95a3e356b9e2c601c612941d7e66ee9c3fa7d1b92392c77ac57fa3d768cf,"Exact workbook value. Model blocks follow the published figure axis (JODIE, TGN, TGAT, APAN); two neighboring workbook labels are swapped."
fig10_speedup_tglite_cpu,TGAT,WK,TempGNN,,130.5,workbook_b,exact_workbook_value,Sheet1!V43,fb9c95a3e356b9e2c601c612941d7e66ee9c3fa7d1b92392c77ac57fa3d768cf,"Exact workbook value. Model blocks follow the published figure axis (JODIE, TGN, TGAT, APAN); two neighboring workbook labels are swapped."
fig10_speedup_tglite_cpu,TGAT,MC,TGLite-CPU,,1.0,workbook_b,exact_workbook_value,Sheet1!S44,fb9c95a3e356b9e2c601c612941d7e66ee9c3fa7d1b92392c77ac57fa3d768cf,"Exact workbook value. Model blocks follow the published figure axis (JODIE, TGN, TGAT, APAN); two neighboring workbook labels are swapped."
fig10_speedup_tglite_cpu,TGAT,MC,Cascade,,5.35,workbook_b,exact_workbook_value,Sheet1!T44,fb9c95a3e356b9e2c601c612941d7e66ee9c3fa7d1b92392c77ac57fa3d768cf,"Exact workbook value. Model blocks follow the published figure axis (JODIE, TGN, TGAT, APAN); two neighboring workbook labels are swapped."
fig10_speedup_tglite_cpu,TGAT,MC,TempGNN-G,,10.63,workbook_b,exact_workbook_value,Sheet1!U44,fb9c95a3e356b9e2c601c612941d7e66ee9c3fa7d1b92392c77ac57fa3d768cf,"Exact workbook value. Model blocks follow the published figure axis (JODIE, TGN, TGAT, APAN); two neighboring workbook labels are swapped."
fig10_speedup_tglite_cpu,TGAT,MC,TempGNN,,123.6,workbook_b,exact_workbook_value,Sheet1!V44,fb9c95a3e356b9e2c601c612941d7e66ee9c3fa7d1b92392c77ac57fa3d768cf,"Exact workbook value. Model blocks follow the published figure axis (JODIE, TGN, TGAT, APAN); two neighboring workbook labels are swapped."
fig10_speedup_tglite_cpu,TGAT,RT,TGLite-CPU,,1.0,workbook_b,exact_workbook_value,Sheet1!S45,fb9c95a3e356b9e2c601c612941d7e66ee9c3fa7d1b92392c77ac57fa3d768cf,"Exact workbook value. Model blocks follow the published figure axis (JODIE, TGN, TGAT, APAN); two neighboring workbook labels are swapped."
fig10_speedup_tglite_cpu,TGAT,RT,Cascade,,5.49,workbook_b,exact_workbook_value,Sheet1!T45,fb9c95a3e356b9e2c601c612941d7e66ee9c3fa7d1b92392c77ac57fa3d768cf,"Exact workbook value. Model blocks follow the published figure axis (JODIE, TGN, TGAT, APAN); two neighboring workbook labels are swapped."
fig10_speedup_tglite_cpu,TGAT,RT,TempGNN-G,,11.24,workbook_b,exact_workbook_value,Sheet1!U45,fb9c95a3e356b9e2c601c612941d7e66ee9c3fa7d1b92392c77ac57fa3d768cf,"Exact workbook value. Model blocks follow the published figure axis (JODIE, TGN, TGAT, APAN); two neighboring workbook labels are swapped."
fig10_speedup_tglite_cpu,TGAT,RT,TempGNN,,133.4,workbook_b,exact_workbook_value,Sheet1!V45,fb9c95a3e356b9e2c601c612941d7e66ee9c3fa7d1b92392c77ac57fa3d768cf,"Exact workbook value. Model blocks follow the published figure axis (JODIE, TGN, TGAT, APAN); two neighboring workbook labels are swapped."
fig10_speedup_tglite_cpu,TGAT,LM,TGLite-CPU,,1.0,workbook_b,exact_workbook_value,Sheet1!S46,fb9c95a3e356b9e2c601c612941d7e66ee9c3fa7d1b92392c77ac57fa3d768cf,"Exact workbook value. Model blocks follow the published figure axis (JODIE, TGN, TGAT, APAN); two neighboring workbook labels are swapped."
fig10_speedup_tglite_cpu,TGAT,LM,Cascade,,5.18,workbook_b,exact_workbook_value,Sheet1!T46,fb9c95a3e356b9e2c601c612941d7e66ee9c3fa7d1b92392c77ac57fa3d768cf,"Exact workbook value. Model blocks follow the published figure axis (JODIE, TGN, TGAT, APAN); two neighboring workbook labels are swapped."
fig10_speedup_tglite_cpu,TGAT,LM,TempGNN-G,,10.04,workbook_b,exact_workbook_value,Sheet1!U46,fb9c95a3e356b9e2c601c612941d7e66ee9c3fa7d1b92392c77ac57fa3d768cf,"Exact workbook value. Model blocks follow the published figure axis (JODIE, TGN, TGAT, APAN); two neighboring workbook labels are swapped."
fig10_speedup_tglite_cpu,TGAT,LM,TempGNN,,110.2,workbook_b,exact_workbook_value,Sheet1!V46,fb9c95a3e356b9e2c601c612941d7e66ee9c3fa7d1b92392c77ac57fa3d768cf,"Exact workbook value. Model blocks follow the published figure axis (JODIE, TGN, TGAT, APAN); two neighboring workbook labels are swapped."
fig10_speedup_tglite_cpu,TGAT,WT,TGLite-CPU,,1.0,workbook_b,exact_workbook_value,Sheet1!S47,fb9c95a3e356b9e2c601c612941d7e66ee9c3fa7d1b92392c77ac57fa3d768cf,"Exact workbook value. Model blocks follow the published figure axis (JODIE, TGN, TGAT, APAN); two neighboring workbook labels are swapped."
fig10_speedup_tglite_cpu,TGAT,WT,Cascade,,4.28,workbook_b,exact_workbook_value,Sheet1!T47,fb9c95a3e356b9e2c601c612941d7e66ee9c3fa7d1b92392c77ac57fa3d768cf,"Exact workbook value. Model blocks follow the published figure axis (JODIE, TGN, TGAT, APAN); two neighboring workbook labels are swapped."
fig10_speedup_tglite_cpu,TGAT,WT,TempGNN-G,,10.07,workbook_b,exact_workbook_value,Sheet1!U47,fb9c95a3e356b9e2c601c612941d7e66ee9c3fa7d1b92392c77ac57fa3d768cf,"Exact workbook value. Model blocks follow the published figure axis (JODIE, TGN, TGAT, APAN); two neighboring workbook labels are swapped."
fig10_speedup_tglite_cpu,TGAT,WT,TempGNN,,155.8,workbook_b,exact_workbook_value,Sheet1!V47,fb9c95a3e356b9e2c601c612941d7e66ee9c3fa7d1b92392c77ac57fa3d768cf,"Exact workbook value. Model blocks follow the published figure axis (JODIE, TGN, TGAT, APAN); two neighboring workbook labels are swapped."
fig10_speedup_tglite_cpu,TGAT,GT,TGLite-CPU,,1.0,workbook_b,exact_workbook_value,Sheet1!S48,fb9c95a3e356b9e2c601c612941d7e66ee9c3fa7d1b92392c77ac57fa3d768cf,"Exact workbook value. Model blocks follow the published figure axis (JODIE, TGN, TGAT, APAN); two neighboring workbook labels are swapped."
fig10_speedup_tglite_cpu,TGAT,GT,Cascade,,4.31,workbook_b,exact_workbook_value,Sheet1!T48,fb9c95a3e356b9e2c601c612941d7e66ee9c3fa7d1b92392c77ac57fa3d768cf,"Exact workbook value. Model blocks follow the published figure axis (JODIE, TGN, TGAT, APAN); two neighboring workbook labels are swapped."
fig10_speedup_tglite_cpu,TGAT,GT,TempGNN-G,,10.68,workbook_b,exact_workbook_value,Sheet1!U48,fb9c95a3e356b9e2c601c612941d7e66ee9c3fa7d1b92392c77ac57fa3d768cf,"Exact workbook value. Model blocks follow the published figure axis (JODIE, TGN, TGAT, APAN); two neighboring workbook labels are swapped."
fig10_speedup_tglite_cpu,TGAT,GT,TempGNN,,171.4,workbook_b,exact_workbook_value,Sheet1!V48,fb9c95a3e356b9e2c601c612941d7e66ee9c3fa7d1b92392c77ac57fa3d768cf,"Exact workbook value. Model blocks follow the published figure axis (JODIE, TGN, TGAT, APAN); two neighboring workbook labels are swapped."
fig10_speedup_tglite_cpu,APAN,WK,TGLite-CPU,,1.0,workbook_b,exact_workbook_value,Sheet1!S49,fb9c95a3e356b9e2c601c612941d7e66ee9c3fa7d1b92392c77ac57fa3d768cf,"Exact workbook value. Model blocks follow the published figure axis (JODIE, TGN, TGAT, APAN); two neighboring workbook labels are swapped."
fig10_speedup_tglite_cpu,APAN,WK,Cascade,,7.85,workbook_b,exact_workbook_value,Sheet1!T49,fb9c95a3e356b9e2c601c612941d7e66ee9c3fa7d1b92392c77ac57fa3d768cf,"Exact workbook value. Model blocks follow the published figure axis (JODIE, TGN, TGAT, APAN); two neighboring workbook labels are swapped."
fig10_speedup_tglite_cpu,APAN,WK,TempGNN-G,,15.42,workbook_b,exact_workbook_value,Sheet1!U49,fb9c95a3e356b9e2c601c612941d7e66ee9c3fa7d1b92392c77ac57fa3d768cf,"Exact workbook value. Model blocks follow the published figure axis (JODIE, TGN, TGAT, APAN); two neighboring workbook labels are swapped."
fig10_speedup_tglite_cpu,APAN,WK,TempGNN,,115.6,workbook_b,exact_workbook_value,Sheet1!V49,fb9c95a3e356b9e2c601c612941d7e66ee9c3fa7d1b92392c77ac57fa3d768cf,"Exact workbook value. Model blocks follow the published figure axis (JODIE, TGN, TGAT, APAN); two neighboring workbook labels are swapped."
fig10_speedup_tglite_cpu,APAN,MC,TGLite-CPU,,1.0,workbook_b,exact_workbook_value,Sheet1!S50,fb9c95a3e356b9e2c601c612941d7e66ee9c3fa7d1b92392c77ac57fa3d768cf,"Exact workbook value. Model blocks follow the published figure axis (JODIE, TGN, TGAT, APAN); two neighboring workbook labels are swapped."
fig10_speedup_tglite_cpu,APAN,MC,Cascade,,7.12,workbook_b,exact_workbook_value,Sheet1!T50,fb9c95a3e356b9e2c601c612941d7e66ee9c3fa7d1b92392c77ac57fa3d768cf,"Exact workbook value. Model blocks follow the published figure axis (JODIE, TGN, TGAT, APAN); two neighboring workbook labels are swapped."
fig10_speedup_tglite_cpu,APAN,MC,TempGNN-G,,13.85,workbook_b,exact_workbook_value,Sheet1!U50,fb9c95a3e356b9e2c601c612941d7e66ee9c3fa7d1b92392c77ac57fa3d768cf,"Exact workbook value. Model blocks follow the published figure axis (JODIE, TGN, TGAT, APAN); two neighboring workbook labels are swapped."
fig10_speedup_tglite_cpu,APAN,MC,TempGNN,,105.8,workbook_b,exact_workbook_value,Sheet1!V50,fb9c95a3e356b9e2c601c612941d7e66ee9c3fa7d1b92392c77ac57fa3d768cf,"Exact workbook value. Model blocks follow the published figure axis (JODIE, TGN, TGAT, APAN); two neighboring workbook labels are swapped."
fig10_speedup_tglite_cpu,APAN,RT,TGLite-CPU,,1.0,workbook_b,exact_workbook_value,Sheet1!S51,fb9c95a3e356b9e2c601c612941d7e66ee9c3fa7d1b92392c77ac57fa3d768cf,"Exact workbook value. Model blocks follow the published figure axis (JODIE, TGN, TGAT, APAN); two neighboring workbook labels are swapped."
fig10_speedup_tglite_cpu,APAN,RT,Cascade,,7.45,workbook_b,exact_workbook_value,Sheet1!T51,fb9c95a3e356b9e2c601c612941d7e66ee9c3fa7d1b92392c77ac57fa3d768cf,"Exact workbook value. Model blocks follow the published figure axis (JODIE, TGN, TGAT, APAN); two neighboring workbook labels are swapped."
fig10_speedup_tglite_cpu,APAN,RT,TempGNN-G,,14.62,workbook_b,exact_workbook_value,Sheet1!U51,fb9c95a3e356b9e2c601c612941d7e66ee9c3fa7d1b92392c77ac57fa3d768cf,"Exact workbook value. Model blocks follow the published figure axis (JODIE, TGN, TGAT, APAN); two neighboring workbook labels are swapped."
fig10_speedup_tglite_cpu,APAN,RT,TempGNN,,118.4,workbook_b,exact_workbook_value,Sheet1!V51,fb9c95a3e356b9e2c601c612941d7e66ee9c3fa7d1b92392c77ac57fa3d768cf,"Exact workbook value. Model blocks follow the published figure axis (JODIE, TGN, TGAT, APAN); two neighboring workbook labels are swapped."
fig10_speedup_tglite_cpu,APAN,LM,TGLite-CPU,,1.0,workbook_b,exact_workbook_value,Sheet1!S52,fb9c95a3e356b9e2c601c612941d7e66ee9c3fa7d1b92392c77ac57fa3d768cf,"Exact workbook value. Model blocks follow the published figure axis (JODIE, TGN, TGAT, APAN); two neighboring workbook labels are swapped."
fig10_speedup_tglite_cpu,APAN,LM,Cascade,,6.84,workbook_b,exact_workbook_value,Sheet1!T52,fb9c95a3e356b9e2c601c612941d7e66ee9c3fa7d1b92392c77ac57fa3d768cf,"Exact workbook value. Model blocks follow the published figure axis (JODIE, TGN, TGAT, APAN); two neighboring workbook labels are swapped."
fig10_speedup_tglite_cpu,APAN,LM,TempGNN-G,,12.54,workbook_b,exact_workbook_value,Sheet1!U52,fb9c95a3e356b9e2c601c612941d7e66ee9c3fa7d1b92392c77ac57fa3d768cf,"Exact workbook value. Model blocks follow the published figure axis (JODIE, TGN, TGAT, APAN); two neighboring workbook labels are swapped."
fig10_speedup_tglite_cpu,APAN,LM,TempGNN,,98.5,workbook_b,exact_workbook_value,Sheet1!V52,fb9c95a3e356b9e2c601c612941d7e66ee9c3fa7d1b92392c77ac57fa3d768cf,"Exact workbook value. Model blocks follow the published figure axis (JODIE, TGN, TGAT, APAN); two neighboring workbook labels are swapped."
fig10_speedup_tglite_cpu,APAN,WT,TGLite-CPU,,1.0,workbook_b,exact_workbook_value,Sheet1!S53,fb9c95a3e356b9e2c601c612941d7e66ee9c3fa7d1b92392c77ac57fa3d768cf,"Exact workbook value. Model blocks follow the published figure axis (JODIE, TGN, TGAT, APAN); two neighboring workbook labels are swapped."
fig10_speedup_tglite_cpu,APAN,WT,Cascade,,5.95,workbook_b,exact_workbook_value,Sheet1!T53,fb9c95a3e356b9e2c601c612941d7e66ee9c3fa7d1b92392c77ac57fa3d768cf,"Exact workbook value. Model blocks follow the published figure axis (JODIE, TGN, TGAT, APAN); two neighboring workbook labels are swapped."
fig10_speedup_tglite_cpu,APAN,WT,TempGNN-G,,12.85,workbook_b,exact_workbook_value,Sheet1!U53,fb9c95a3e356b9e2c601c612941d7e66ee9c3fa7d1b92392c77ac57fa3d768cf,"Exact workbook value. Model blocks follow the published figure axis (JODIE, TGN, TGAT, APAN); two neighboring workbook labels are swapped."
fig10_speedup_tglite_cpu,APAN,WT,TempGNN,,142.3,workbook_b,exact_workbook_value,Sheet1!V53,fb9c95a3e356b9e2c601c612941d7e66ee9c3fa7d1b92392c77ac57fa3d768cf,"Exact workbook value. Model blocks follow the published figure axis (JODIE, TGN, TGAT, APAN); two neighboring workbook labels are swapped."
fig10_speedup_tglite_cpu,APAN,GT,TGLite-CPU,,1.0,workbook_b,exact_workbook_value,Sheet1!S54,fb9c95a3e356b9e2c601c612941d7e66ee9c3fa7d1b92392c77ac57fa3d768cf,"Exact workbook value. Model blocks follow the published figure axis (JODIE, TGN, TGAT, APAN); two neighboring workbook labels are swapped."
fig10_speedup_tglite_cpu,APAN,GT,Cascade,,6.12,workbook_b,exact_workbook_value,Sheet1!T54,fb9c95a3e356b9e2c601c612941d7e66ee9c3fa7d1b92392c77ac57fa3d768cf,"Exact workbook value. Model blocks follow the published figure axis (JODIE, TGN, TGAT, APAN); two neighboring workbook labels are swapped."
fig10_speedup_tglite_cpu,APAN,GT,TempGNN-G,,13.45,workbook_b,exact_workbook_value,Sheet1!U54,fb9c95a3e356b9e2c601c612941d7e66ee9c3fa7d1b92392c77ac57fa3d768cf,"Exact workbook value. Model blocks follow the published figure axis (JODIE, TGN, TGAT, APAN); two neighboring workbook labels are swapped."
fig10_speedup_tglite_cpu,APAN,GT,TempGNN,,156.4,workbook_b,exact_workbook_value,Sheet1!V54,fb9c95a3e356b9e2c601c612941d7e66ee9c3fa7d1b92392c77ac57fa3d768cf,"Exact workbook value. Model blocks follow the published figure axis (JODIE, TGN, TGAT, APAN); two neighboring workbook labels are swapped."
fig10_speedup_tglite_cpu,AVG,AVG,TGLite-CPU,,1.0,workbook_b,exact_workbook_value,Sheet1!S55,fb9c95a3e356b9e2c601c612941d7e66ee9c3fa7d1b92392c77ac57fa3d768cf,Explicit overall cell from the author plotting workbook.
fig10_speedup_tglite_cpu,AVG,AVG,Cascade,,5.22,workbook_b,exact_workbook_value,Sheet1!T55,fb9c95a3e356b9e2c601c612941d7e66ee9c3fa7d1b92392c77ac57fa3d768cf,Explicit overall cell from the author plotting workbook.
fig10_speedup_tglite_cpu,AVG,AVG,TempGNN-G,,10.85,workbook_b,exact_workbook_value,Sheet1!U55,fb9c95a3e356b9e2c601c612941d7e66ee9c3fa7d1b92392c77ac57fa3d768cf,Explicit overall cell from the author plotting workbook.
fig10_speedup_tglite_cpu,AVG,AVG,TempGNN,,132.8,workbook_b,exact_workbook_value,Sheet1!V55,fb9c95a3e356b9e2c601c612941d7e66ee9c3fa7d1b92392c77ac57fa3d768cf,Explicit overall cell from the author plotting workbook.
fig11_speedup_matg,JODIE,WK,MATG,,1.0,vector_fig11,vector_geometry_digitization,Fig.11 bar:JODIE/WK/MATG,e2f655b815ea93b42fd8b4d07a3338108b05d526538a508a06911ee8a44f9699,Digitized from vector bar geometry; expected uncertainty is about +/-0.02 normalized unit.
fig11_speedup_matg,JODIE,MC,MATG,,1.0,vector_fig11,vector_geometry_digitization,Fig.11 bar:JODIE/MC/MATG,e2f655b815ea93b42fd8b4d07a3338108b05d526538a508a06911ee8a44f9699,Digitized from vector bar geometry; expected uncertainty is about +/-0.02 normalized unit.
fig11_speedup_matg,JODIE,RT,MATG,,1.0,vector_fig11,vector_geometry_digitization,Fig.11 bar:JODIE/RT/MATG,e2f655b815ea93b42fd8b4d07a3338108b05d526538a508a06911ee8a44f9699,Digitized from vector bar geometry; expected uncertainty is about +/-0.02 normalized unit.
fig11_speedup_matg,JODIE,LM,MATG,,1.0,vector_fig11,vector_geometry_digitization,Fig.11 bar:JODIE/LM/MATG,e2f655b815ea93b42fd8b4d07a3338108b05d526538a508a06911ee8a44f9699,Digitized from vector bar geometry; expected uncertainty is about +/-0.02 normalized unit.
fig11_speedup_matg,JODIE,WT,MATG,,1.0,vector_fig11,vector_geometry_digitization,Fig.11 bar:JODIE/WT/MATG,e2f655b815ea93b42fd8b4d07a3338108b05d526538a508a06911ee8a44f9699,Digitized from vector bar geometry; expected uncertainty is about +/-0.02 normalized unit.
fig11_speedup_matg,JODIE,GT,MATG,,1.0,vector_fig11,vector_geometry_digitization,Fig.11 bar:JODIE/GT/MATG,e2f655b815ea93b42fd8b4d07a3338108b05d526538a508a06911ee8a44f9699,Digitized from vector bar geometry; expected uncertainty is about +/-0.02 normalized unit.
fig11_speedup_matg,TGN,WK,MATG,,1.0,vector_fig11,vector_geometry_digitization,Fig.11 bar:TGN/WK/MATG,e2f655b815ea93b42fd8b4d07a3338108b05d526538a508a06911ee8a44f9699,Digitized from vector bar geometry; expected uncertainty is about +/-0.02 normalized unit.
fig11_speedup_matg,TGN,MC,MATG,,1.0,vector_fig11,vector_geometry_digitization,Fig.11 bar:TGN/MC/MATG,e2f655b815ea93b42fd8b4d07a3338108b05d526538a508a06911ee8a44f9699,Digitized from vector bar geometry; expected uncertainty is about +/-0.02 normalized unit.
fig11_speedup_matg,TGN,RT,MATG,,1.0,vector_fig11,vector_geometry_digitization,Fig.11 bar:TGN/RT/MATG,e2f655b815ea93b42fd8b4d07a3338108b05d526538a508a06911ee8a44f9699,Digitized from vector bar geometry; expected uncertainty is about +/-0.02 normalized unit.
fig11_speedup_matg,TGN,LM,MATG,,1.0,vector_fig11,vector_geometry_digitization,Fig.11 bar:TGN/LM/MATG,e2f655b815ea93b42fd8b4d07a3338108b05d526538a508a06911ee8a44f9699,Digitized from vector bar geometry; expected uncertainty is about +/-0.02 normalized unit.
fig11_speedup_matg,TGN,WT,MATG,,1.0,vector_fig11,vector_geometry_digitization,Fig.11 bar:TGN/WT/MATG,e2f655b815ea93b42fd8b4d07a3338108b05d526538a508a06911ee8a44f9699,Digitized from vector bar geometry; expected uncertainty is about +/-0.02 normalized unit.
fig11_speedup_matg,TGN,GT,MATG,,1.0,vector_fig11,vector_geometry_digitization,Fig.11 bar:TGN/GT/MATG,e2f655b815ea93b42fd8b4d07a3338108b05d526538a508a06911ee8a44f9699,Digitized from vector bar geometry; expected uncertainty is about +/-0.02 normalized unit.
fig11_speedup_matg,TGAT,WK,MATG,,1.0,vector_fig11,vector_geometry_digitization,Fig.11 bar:TGAT/WK/MATG,e2f655b815ea93b42fd8b4d07a3338108b05d526538a508a06911ee8a44f9699,Digitized from vector bar geometry; expected uncertainty is about +/-0.02 normalized unit.
fig11_speedup_matg,TGAT,MC,MATG,,1.0,vector_fig11,vector_geometry_digitization,Fig.11 bar:TGAT/MC/MATG,e2f655b815ea93b42fd8b4d07a3338108b05d526538a508a06911ee8a44f9699,Digitized from vector bar geometry; expected uncertainty is about +/-0.02 normalized unit.
fig11_speedup_matg,TGAT,RT,MATG,,1.0,vector_fig11,vector_geometry_digitization,Fig.11 bar:TGAT/RT/MATG,e2f655b815ea93b42fd8b4d07a3338108b05d526538a508a06911ee8a44f9699,Digitized from vector bar geometry; expected uncertainty is about +/-0.02 normalized unit.
fig11_speedup_matg,TGAT,LM,MATG,,1.0,vector_fig11,vector_geometry_digitization,Fig.11 bar:TGAT/LM/MATG,e2f655b815ea93b42fd8b4d07a3338108b05d526538a508a06911ee8a44f9699,Digitized from vector bar geometry; expected uncertainty is about +/-0.02 normalized unit.
fig11_speedup_matg,TGAT,WT,MATG,,1.0,vector_fig11,vector_geometry_digitization,Fig.11 bar:TGAT/WT/MATG,e2f655b815ea93b42fd8b4d07a3338108b05d526538a508a06911ee8a44f9699,Digitized from vector bar geometry; expected uncertainty is about +/-0.02 normalized unit.
